arm,status,in_balanced_panel,network,x,y,radius,r_status,shd_truth,n_k,k_g0,AUC_frac,AUC_frac_usable,endpoint_gap,AUC_frac_contra_as_fail,endpoint_contra_gap,n_grid_points_S_defined,contradiction_rate_at_d1,median_contradiction_rate,n_grid_points,n_grid_points_usable,n_grid_points_censored,endpoint_censored,min_n_eval,median_n_eval,separation,separation_status,largest_component_size,component_size,dispatch_leg,gate,assumes,shard_id,frame_row_id,condition,model,family,naming,elicit_arm,n_asked,n_asserted,assert_rate,k_accuracy,n_k_correct,n_k_wrong,n_declined,n_parse_fail,n_not_reached,n_off_skeleton,k_source,radius_committed_programmatic_k
llm,ok,False,Polzer_2012,Alcohol,ToothLoss,3,ok,10,2,5,0.7,0.7,0.0,0.7,0.0,2,0.0,0.0,2,2,0,False,1000,1000.0,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__Polzer_2012,ca4a049ad6453d81,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Caries,Mortality,2,ok,10,2,5,0.33039999999999997,0.33039999999999997,0.0,0.33039999999999997,0.0,2,0.0,0.0,2,2,0,False,1000,1000.0,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__Polzer_2012,ab8ffbfce2ed5e53,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Caries,ToothLoss,2,ok,10,2,5,0.33039999999999997,0.33039999999999997,0.0,0.33039999999999997,0.0,2,0.0,0.0,2,2,0,False,1000,1000.0,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__Polzer_2012,3666a9ce2aeede86,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Diabetes,Hypertension,,,10,2,5,,,,,,0,,,0,0,0,False,,,1,measured,5,3,,fast_gate,,llm__D_LLM_32B__Polzer_2012,94ed67b09a8f24a2,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Diabetes,Mortality,,,10,2,5,,,,,,0,,,0,0,0,False,,,1,measured,5,3,,fast_gate,,llm__D_LLM_32B__Polzer_2012,2ff86ae739a5b62a,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Hypertension,Mortality,,,10,2,5,,,,,,0,,,0,0,0,False,,,1,measured,5,3,,fast_gate,,llm__D_LLM_32B__Polzer_2012,79451531931fae13,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Obesity,Diabetes,,,10,2,5,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,5,3,,fast_gate,,llm__D_LLM_32B__Polzer_2012,ade6b1ee22aa140d,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Obesity,Hypertension,,,10,2,5,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,5,3,,fast_gate,,llm__D_LLM_32B__Polzer_2012,6abd89ce758f33a8,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Obesity,Lipids,,,10,2,5,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,5,3,,fast_gate,,llm__D_LLM_32B__Polzer_2012,644e6034067b00f4,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Obesity,Mortality,,,10,2,5,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,5,3,,fast_gate,,llm__D_LLM_32B__Polzer_2012,d0e57648746c79de,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Obesity,Periodontitis,,,10,2,5,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,5,3,,fast_gate,,llm__D_LLM_32B__Polzer_2012,76d9c4e20b17608d,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Obesity,ToothLoss,,,10,2,5,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,5,3,,fast_gate,,llm__D_LLM_32B__Polzer_2012,b4fb019663b756a9,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Psychosocial,Alcohol,,,10,2,5,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,5,5,,fast_gate,,llm__D_LLM_32B__Polzer_2012,fcd4759c3569eab6,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Psychosocial,Caries,2,ok,10,2,5,0.33039999999999997,0.33039999999999997,0.0,0.33039999999999997,0.0,2,0.0,0.0,2,2,0,False,1000,1000.0,,no_z_member_in_component,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__Polzer_2012,d35eb5538491a8a1,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Psychosocial,Diabetes,,,10,2,5,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,5,5,,fast_gate,,llm__D_LLM_32B__Polzer_2012,d0dab3583945a5e3,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Psychosocial,Hypertension,,,10,2,5,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,5,5,,fast_gate,,llm__D_LLM_32B__Polzer_2012,7cfd9a171bf3ff87,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Psychosocial,Lipids,,,10,2,5,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,5,5,,fast_gate,,llm__D_LLM_32B__Polzer_2012,ddbb757b354bf60d,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Psychosocial,Mortality,,,10,2,5,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,5,5,,fast_gate,,llm__D_LLM_32B__Polzer_2012,815cc85da003ee98,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Psychosocial,Obesity,,,10,2,5,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,5,5,,fast_gate,,llm__D_LLM_32B__Polzer_2012,e15ef8e20dd4ec99,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Psychosocial,Periodontitis,,,10,2,5,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,5,5,,fast_gate,,llm__D_LLM_32B__Polzer_2012,c03391b001a5a482,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Psychosocial,Smoking,,,10,2,5,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,5,5,,fast_gate,,llm__D_LLM_32B__Polzer_2012,2c070254d4797dd7,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Psychosocial,Sport,,,10,2,5,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,5,5,,fast_gate,,llm__D_LLM_32B__Polzer_2012,f15ce13843a906b9,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Psychosocial,ToothLoss,,,10,2,5,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,5,5,,fast_gate,,llm__D_LLM_32B__Polzer_2012,23c117e15440b8d8,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Smoking,Diabetes,,,10,2,5,,,,,,0,,,0,0,0,False,,,1,measured,5,5,,fast_gate,,llm__D_LLM_32B__Polzer_2012,f98a22543de3bb6a,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Smoking,Hypertension,,,10,2,5,,,,,,0,,,0,0,0,False,,,1,measured,5,5,,fast_gate,,llm__D_LLM_32B__Polzer_2012,f851ff415c7394fb,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Smoking,Lipids,,,10,2,5,,,,,,0,,,0,0,0,False,,,1,measured,5,5,,fast_gate,,llm__D_LLM_32B__Polzer_2012,61a50cd822a24b4b,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Smoking,Mortality,,,10,2,5,,,,,,0,,,0,0,0,False,,,1,measured,5,5,,fast_gate,,llm__D_LLM_32B__Polzer_2012,949353faaf15788d,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Smoking,Obesity,,,10,2,5,,,,,,0,,,0,0,0,False,,,1,measured,5,5,,fast_gate,,llm__D_LLM_32B__Polzer_2012,901de9e163e0db69,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Smoking,Periodontitis,,,10,2,5,,,,,,0,,,0,0,0,False,,,1,measured,5,5,,fast_gate,,llm__D_LLM_32B__Polzer_2012,f1998d1f4475d7af,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Smoking,Sport,,,10,2,5,,,,,,0,,,0,0,0,False,,,1,measured,5,5,,fast_gate,,llm__D_LLM_32B__Polzer_2012,89a66c25c83dabfd,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,2
llm,optimal_set_undefined,False,Polzer_2012,Smoking,ToothLoss,,,10,2,5,,,,,,0,,,0,0,0,False,,,1,measured,5,5,,fast_gate,,llm__D_LLM_32B__Polzer_2012,841065b6f787dd78,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,2,0.2222222222222222,0.0,0,2,3,0,0,0,knowledge.json,1
llm,ok,False,Schipf_2010,S,T2DM,1,ok,0,6,6,0.8660931631446251,0.8660931631446251,0.0,0.1386,0.7274931631446251,4,0.481,0.8705,6,4,0,False,0,129.5,2,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__Schipf_2010,66e0e77416c34965,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,6,6,1.0,1.0,6,0,0,0,0,0,knowledge.json,1
llm,ok,False,Schipf_2010,S,TT,1,ok,0,6,6,0.8660931631446251,0.8660931631446251,0.0,0.1386,0.7274931631446251,4,0.481,0.8705,6,4,0,False,0,129.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__Schipf_2010,7145d83650cc895b,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,6,6,1.0,1.0,6,0,0,0,0,0,knowledge.json,1
llm,ok,False,Schipf_2010,PA,T2DM,1,ok,0,6,6,0.06319845857418112,0.06319845857418112,0.0,0.0328,0.030398458574181116,4,0.481,0.8705,6,4,0,False,0,129.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__Schipf_2010,ab3b601952dc6301,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,6,6,1.0,1.0,6,0,0,0,0,0,knowledge.json,1
llm,ok,False,Schipf_2010,PA,TT,1,ok,0,6,6,0.06319845857418112,0.06319845857418112,0.0,0.0328,0.030398458574181116,4,0.481,0.8705,6,4,0,False,0,129.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__Schipf_2010,2eb9b91503918261,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,6,6,1.0,1.0,6,0,0,0,0,0,knowledge.json,1
llm,ok,False,Schipf_2010,PA,U,1,ok,0,6,6,0.06319845857418112,0.06319845857418112,0.0,0.0328,0.030398458574181116,4,0.481,0.8705,6,4,0,False,0,129.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__Schipf_2010,a0ae341e55c715fd,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,6,6,1.0,1.0,6,0,0,0,0,0,knowledge.json,1
llm,ok,False,Schipf_2010,PA,WC,1,ok,0,6,6,0.06319845857418112,0.06319845857418112,0.0,0.0328,0.030398458574181116,4,0.481,0.8705,6,4,0,False,0,129.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__Schipf_2010,8d8cf4141054c3ab,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,6,6,1.0,1.0,6,0,0,0,0,0,knowledge.json,1
llm,ok,False,Schipf_2010,U,T2DM,2,ok,0,6,6,0.3749226896799712,0.3749226896799712,0.0,0.1496,0.2253226896799712,4,0.481,0.8705,6,4,0,False,0,129.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__Schipf_2010,965bd55c192abfe6,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,6,6,1.0,1.0,6,0,0,0,0,0,knowledge.json,2
llm,ok,False,Schipf_2010,U,TT,2,ok,0,6,6,0.3749226896799712,0.3749226896799712,0.0,0.1496,0.2253226896799712,4,0.481,0.8705,6,4,0,False,0,129.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__Schipf_2010,68a60e621127dd9b,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,6,6,1.0,1.0,6,0,0,0,0,0,knowledge.json,2
llm,ok,False,Schipf_2010,WC,T2DM,1,ok,0,6,6,0.12562620423892099,0.12562620423892099,0.0,0.06520000000000001,0.06042620423892098,4,0.481,0.8705,6,4,0,False,0,129.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__Schipf_2010,4872520ca1d3c1a7,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,6,6,1.0,1.0,6,0,0,0,0,0,knowledge.json,1
llm,ok,False,Schipf_2010,WC,TT,2,ok,0,6,6,0.24740740740740738,0.24740740740740738,0.0,0.1166,0.13080740740740737,4,0.481,0.8705,6,4,0,False,0,129.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__Schipf_2010,ecd459d8985b13a2,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,6,6,1.0,1.0,6,0,0,0,0,0,knowledge.json,2
llm,ok,False,Schipf_2010,WC,U,2,ok,0,6,6,0.24740740740740738,0.24740740740740738,0.0,0.1166,0.13080740740740737,4,0.481,0.8705,6,4,0,False,0,129.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__Schipf_2010,2428bab9f4afebff,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,6,6,1.0,1.0,6,0,0,0,0,0,knowledge.json,2
llm,optimal_set_undefined,False,Sebastiani_2005,ANXA2.7,ANXA2.5,,,5,4,4,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,4,2,,fast_gate,,llm__D_LLM_32B__Sebastiani_2005,d0303b0041526f27,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,7,4,0.5714285714285714,0.75,3,1,3,0,0,0,knowledge.json,1
llm,ok,False,Sebastiani_2005,EDNI1.6,EDNI1.7,1,ok,5,4,4,0.7038873786407767,0.7038873786407767,0.0,0.33209999999999995,0.3717873786407767,2,0.0,0.7424999999999999,4,2,0,False,0,257.5,,no_z_member_in_component,4,4,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__Sebastiani_2005,0d4fa520759cd0b4,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,7,4,0.5714285714285714,0.75,3,1,3,0,0,0,knowledge.json,1
llm,ok,True,Sebastiani_2005,TGFBR3.8,TGFBR3.2,1,ok,5,4,4,0.2244,0.2244,0.0,0.2244,0.0,2,0.0,0.7424999999999999,4,2,0,False,0,257.5,,no_z_member_in_component,4,2,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__Sebastiani_2005,7aa4a305db33dada,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,7,4,0.5714285714285714,0.75,3,1,3,0,0,0,knowledge.json,1
llm,ok,True,Sebastiani_2005,TGFBR3.8,TGFBR3.9,1,ok,5,4,4,0.2244,0.2244,0.0,0.2244,0.0,2,0.0,0.7424999999999999,4,2,0,False,0,257.5,,no_z_member_in_component,4,2,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__Sebastiani_2005,8d77aa70f645f886,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,7,4,0.5714285714285714,0.75,3,1,3,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Sebastiani_2005,TGFBR3.2,TGFBR3.9,,,5,4,4,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,4,2,,fast_gate,,llm__D_LLM_32B__Sebastiani_2005,9f4fe74a6392e900,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,7,4,0.5714285714285714,0.75,3,1,3,0,0,0,knowledge.json,1
llm,ok,True,Shrier_2008,TeamMotivation,Injury,1,ok,0,3,3,0.40295857988165684,0.40295857988165684,0.0,0.2712,0.13175857988165685,3,0.324,0.324,3,3,0,False,668,676,,no_z_member_in_component,3,2,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__Shrier_2008,9d100477584444ba,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,3,3,1.0,1.0,3,0,0,0,0,0,knowledge.json,1
llm,ok,True,Shrier_2008,TeamMotivation,IntraGameProprioception,1,ok,0,3,3,0.40295857988165684,0.40295857988165684,0.0,0.2712,0.13175857988165685,3,0.324,0.324,3,3,0,False,668,676,,no_z_member_in_component,3,2,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__Shrier_2008,c53c3de298524f85,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,3,3,1.0,1.0,3,0,0,0,0,0,knowledge.json,1
llm,ok,True,Shrier_2008,TeamMotivation,WarmUpExercises,1,ok,0,3,3,0.40295857988165684,0.40295857988165684,0.0,0.2712,0.13175857988165685,3,0.324,0.324,3,3,0,False,668,676,,no_z_member_in_component,3,2,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__Shrier_2008,a43af17f7bbc3f3b,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,3,3,1.0,1.0,3,0,0,0,0,0,knowledge.json,1
llm,ok,False,Shrier_2008,ConnectiveTissueDisorder,Injury,1,ok,0,3,3,0.2470414201183432,0.2470414201183432,0.0,0.167,0.0800414201183432,3,0.324,0.324,3,3,0,False,668,676,1,measured,3,3,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__Shrier_2008,0f781514ba0082bd,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,3,3,1.0,1.0,3,0,0,0,0,0,knowledge.json,1
llm,ok,False,Shrier_2008,ConnectiveTissueDisorder,IntraGameProprioception,1,ok,0,3,3,0.2470414201183432,0.2470414201183432,0.0,0.167,0.0800414201183432,3,0.324,0.324,3,3,0,False,668,676,1,measured,3,3,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__Shrier_2008,419ac4b5672e2be4,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,3,3,1.0,1.0,3,0,0,0,0,0,knowledge.json,1
llm,ok,False,Shrier_2008,ConnectiveTissueDisorder,NeuromuscularFatigue,1,ok,0,3,3,0.2470414201183432,0.2470414201183432,0.0,0.167,0.0800414201183432,3,0.324,0.324,3,3,0,False,668,676,1,measured,3,3,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__Shrier_2008,611281ab7554b761,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,3,3,1.0,1.0,3,0,0,0,0,0,knowledge.json,1
llm,ok,False,Shrier_2008,TissueWeakness,Injury,2,ok,0,3,3,0.65,0.65,0.0,0.43820000000000003,0.2118,3,0.324,0.324,3,3,0,False,668,676,,no_z_member_in_component,3,3,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__Shrier_2008,f2f36e3663907c0a,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,3,3,1.0,1.0,3,0,0,0,0,0,knowledge.json,2
llm,o_g0_extensions_intractable,False,arth150,629,331,,,,18,,,,,,,0,,,0,0,0,False,,,1,measured,19,2,,fast_gate,,llm__D_LLM_32B__arth150,9c5757f4a8b871d0,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,39,18,0.46153846153846156,1.0,18,0,1,1,20,0,knowledge.json,1
llm,o_g0_extensions_intractable,False,arth150,629,677,,,,18,,,,,,,0,,,0,0,0,False,,,1,measured,19,2,,fast_gate,,llm__D_LLM_32B__arth150,d40807b794b130e3,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,39,18,0.46153846153846156,1.0,18,0,1,1,20,0,knowledge.json,1
llm,o_g0_extensions_intractable,False,arth150,629,714,,,,18,,,,,,,0,,,0,0,0,False,,,1,measured,19,2,,fast_gate,,llm__D_LLM_32B__arth150,a31d52f8cc99ec39,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,39,18,0.46153846153846156,1.0,18,0,1,1,20,0,knowledge.json,1
llm,o_g0_extensions_intractable,False,arth150,726,289,,,,18,,,,,,,0,,,0,0,0,False,,,1,measured,19,3,,fast_gate,,llm__D_LLM_32B__arth150,e54f7db21ac52c9a,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,39,18,0.46153846153846156,1.0,18,0,1,1,20,0,knowledge.json,1
llm,o_g0_extensions_intractable,False,arth150,726,677,,,,18,,,,,,,0,,,0,0,0,False,,,1,measured,19,3,,fast_gate,,llm__D_LLM_32B__arth150,fd96480869969bbf,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,39,18,0.46153846153846156,1.0,18,0,1,1,20,0,knowledge.json,1
llm,o_g0_extensions_intractable,False,arth150,726,714,,,,18,,,,,,,0,,,0,0,0,False,,,1,measured,19,3,,fast_gate,,llm__D_LLM_32B__arth150,4c0d62bd45e7665b,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,39,18,0.46153846153846156,1.0,18,0,1,1,20,0,knowledge.json,1
llm,ok,False,asia,bronc,dysp,1,ok,0,3,3,0.5878896746817539,0.5878896746817539,0.0,0.4417,0.14618967468175392,2,0.0,0.293,3,2,0,False,0,707,,no_z_member_in_component,3,3,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__asia,907770693c683e48,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,3,3,1.0,1.0,3,0,0,0,0,0,knowledge.json,1
llm,ok,False,asia,lung,dysp,1,ok,0,3,3,0.5751103253182461,0.5751103253182461,0.0,0.43339999999999995,0.14171032531824618,2,0.0,0.293,3,2,0,False,0,707,2,measured,3,3,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__asia,9681904755c8ce6c,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,3,3,1.0,1.0,3,0,0,0,0,0,knowledge.json,1
llm,ok,False,barley,dgv5980,aks_vgt,2,ok,0,8,9,0.2951995164933197,0.2951995164933197,0.0,0.1911,0.10409951649331972,5,0.131,0.8785,8,5,0,False,0,121.5,,no_z_member_in_component,4,3,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_LLM_32B__barley,e4e21184d18f24ac,D_LLM_32B,Qwen2.5-32B-Instruct,qwen2,real,deployment,9,8,0.8888888888888888,1.0,8,0,0,0,0,0,knowledge.json,2
